budget_seconds,circuit_family,circuit_id,common_basis_gate_reduction_pct,design_manifest_sha256,exact_fidelity,input_circuit_sha256,listing_model,optimized_common_basis_gate_count,optimizer_runtime_seconds,original_common_basis_gate_count,output_circuit_sha256,peak_rss_mb,primary_pair_orientation,protocol_sha256,rule_set,run_id,run_order,status,template_enabled,trace,valid_equivalent_output,wall_seconds_end_to_end,window_gates
120,Grover,grover_8,4.7752808988763995,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999938,9622962052cfcefe2e8d5fcff75c437ddc1262dc21b471fdc6bd179d3b83f28b,LBL,1356.0,0.3443183898925781,1424.0,9e32706e66902be1ab7fbbd214209bd4e87f3d31130d9242779e8595563dc326,143.6015625,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,471db6173f8d29b375c4eae2747589844ac835cf4ad91cdc64547186f4e6543c,14088,success,False,"[{'cz_conversions': 0, 'gate_count': 1098, 'h_reorders': 142, 'hh_cancellations': 9, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 553, 'phase_merges': 14, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 1098, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,6.326872100005858,64
10,HardwareEfficient,hardware_eff_4,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999991,dbf2ecc496a8a4f6e88f13828e776d93956e73b115d0ae52ddd4ce1fa1fc5605,LBL,54.0,0.0,54.0,dbf2ecc496a8a4f6e88f13828e776d93956e73b115d0ae52ddd4ce1fa1fc5605,143.0,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,5cbe4ec474217cc0731bea218910477c9c0bf29be533ffd39b9844e16d6929fe,14089,success,True,"[{'cz_conversions': 0, 'gate_count': 22, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,1.9991813999949954,16
10,IQP,iqp_8,44.99999999999999,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999991,e00e580e23474658e32e03271e9930d065185c3eea39cd126893c951749d2ca8,WCL,77.0,0.005920886993408203,140.0,602aa47e5a30728dfa5be84e66416539a0c4eb16b77fc8fcd92d10ec6ef6ba45,143.078125,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,bde0e1890c2c8edf784dc401899da73ffd018bd39cb0387d1854cdabd47fca91,14090,success,False,"[{'cz_conversions': 0, 'gate_count': 27, 'h_reorders': 8, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 4, 'mcz_conversions': 0, 'pair_gathers': 50, 'phase_merges': 7, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 27, 'h_reorders': 9, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.4111242000071798,64
10,QAOA,qaoa_line_6,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,1.0000000000000009,6b06e5f02a79dad7060380635124093ca1f091f78aa2c79881017c4349543c35,WCL,160.0,0.0,160.0,6b06e5f02a79dad7060380635124093ca1f091f78aa2c79881017c4349543c35,143.07421875,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,8af5f5f072d99a2133a5845dfd5ab7fa8c94ac888a3ece716d5c818c840659f8,14091,success,True,"[{'cz_conversions': 0, 'gate_count': 48, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.0523837999935495,64
120,QAOA,qaoa_line_8,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,1.0000000000000009,8a29549e2e2fa7f01199af622b2eca0054357c598c80d4060397da27d98f6196,WCL,218.0,0.009956121444702148,218.0,8a29549e2e2fa7f01199af622b2eca0054357c598c80d4060397da27d98f6196,143.27734375,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,c4475eefec40af097c1f606d7c719810ee83843c12e9ec16acd1c514ef3dc2df,14092,success,True,"[{'cz_conversions': 0, 'gate_count': 66, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.2934590999939246,64
30,QuantumWalk,qwalk_4,25.07598784194529,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999427,ac5cb7a1191241454b4fd01d93fcb219cc0a72bbf543d70ec604ba87a2a0d7ad,WCL,986.0,0.15536808967590332,1316.0,6ef229a06264132dae51946b093e8293adac0d1f6a3823eafc67b6f5e5be8fb8,143.77734375,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,f3a37701c6e2f3fae5b63f60e86358489904f6e9eb2a7479b293cc369af54f5a,14093,success,False,"[{'cz_conversions': 0, 'gate_count': 532, 'h_reorders': 66, 'hh_cancellations': 54, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 6, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 532, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.3458516000100644,64
120,QuantumWalk,qwalk_7,5.6739130434782625,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999994734,8a2dab910f6b0fb4138b6288249055697b4a82d54aeb40f1b365d52677ecd74e,WCL,8678.0,0.823838472366333,9200.0,fe08999986ab636c0723f648f1afd444b40f11644191e8ebe8c053bdb1bd65c7,149.1796875,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,8911c139345030695866815ce9c7ea88d492d0ecd7e47dc7811195294131b517,14094,success,True,"[{'cz_conversions': 0, 'gate_count': 6970, 'h_reorders': 66, 'hh_cancellations': 84, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 18, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 6970, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,26.780574100004742,4
10,QuantumWalk,qwalk_5,13.674614305750355,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999998461,1010c2dbb1601660a48ce8b64e27c68253f6807c2256d09369338a6eb3aec367,LBL,2462.0,0.4551224708557129,2852.0,c055321f4903fca8e6b41fcede4eca799b4f1b1821ada810545e8dce8150675c,144.56640625,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,ae487d2f3bcb4767054a66e31994b076282bd97866f76d87d62b1af72d8afdcd,14095,success,False,"[{'cz_conversions': 0, 'gate_count': 1750, 'h_reorders': 112, 'hh_cancellations': 60, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 930, 'phase_merges': 30, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 1750, 'h_reorders': 84, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,3.040625399997225,64
1,HardwareEfficient,hardware_eff_8,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,7b4fd106d73016d705a5586e9b761915a1ae550e15f90ea6ef09404df6cc4937,WCL,,,,,95.80078125,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,e299c5ff8b056488be986a49e411971121d627031aa1bdb226651100f898641b,14096,timeout,,[],False,1.0206333999958588,4
30,HardwareEfficient,hardware_eff_6,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999998,e7fffabc07b75ea40680bf5a6622f4cdc16711362459ed4523e903018e295e22,RANDOM_TOPOLOGICAL,82.0,0.002077817916870117,82.0,a284ca815a134c919453785abb25e546f10ab2beecfb0d6c9a865633082e77aa,143.46484375,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,e53fcdb5635a24f5fa1e0819527c1aca634b5cef23bb33ea3efeb7233bebca34,14097,success,False,"[{'cz_conversions': 0, 'gate_count': 34, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,1.9981991999957245,4
10,VQE,vqe_twolocal_8,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999991,834aeb4ed3be004b7a0b3e681d43de66de6de8f35a5e9fb1bfa818d7b959284b,WCL,254.0,0.0036306381225585938,254.0,834aeb4ed3be004b7a0b3e681d43de66de6de8f35a5e9fb1bfa818d7b959284b,143.15625,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,843f829f42a673c92473db4d2c6859adc21ae6f5951fee8bb21515b050d41b65,14098,success,True,"[{'cz_conversions': 0, 'gate_count': 62, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.2060350999963703,16
120,Grover,grover_4,18.461538461538463,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.999999999999995,c91f83f84726fdd86c22a20ea08453d780f2bdd292a5b3b056d983430ea40d06,WCL,106.0,0.0,130.0,1d1a878054b42bfefcb07c83d3195f2417d4500e0b0021c10419206b25f03fbb,143.375,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,3453f4d21ea6f69f3f0400a0424a6b90ca512fe93b2dd460cc656c70982164d7,14099,success,True,"[{'cz_conversions': 0, 'gate_count': 82, 'h_reorders': 16, 'hh_cancellations': 4, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 30, 'phase_merges': 0, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 82, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.04717009999149,16
120,Oracle,bv_5,92.3076923076923,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.999999999999998,4272cac3e6706df983c44985b044af11779366997597cd338541fc66ccef446f,RANDOM_TOPOLOGICAL,3.0,0.0,39.0,bb2225afd7268fc69876bf612b98adf0b3a75b39ae3d82b9cd3edfacc82948e6,143.1953125,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,dd2ab21edac0b2bc7828e749a779bb40e210b400e27196ff4279448163cd9504,14100,success,True,"[{'cz_conversions': 2, 'gate_count': 3, 'h_reorders': 3, 'hh_cancellations': 4, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 7, 'phase_merges': 0, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 3, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.15953730000183,4
10,SurfaceCode,surface_code_7,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999998,798f2da3852850a248b844c609e1ad7fb57b023a680e6d42dc556d31133c1a31,WCL,16.0,0.0010890960693359375,16.0,798f2da3852850a248b844c609e1ad7fb57b023a680e6d42dc556d31133c1a31,143.1015625,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,89749ab0e14249b7bbd64542b29d155f31216863ed1f9be17332fbb9f8988f91,14101,success,True,"[{'cz_conversions': 0, 'gate_count': 12, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.096311399989645,16
1,QuantumWalk,qwalk_6,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,f1284efd15a9080f1c608580385172943d833e7426babe23f2a385b344fca9ac,RANDOM_TOPOLOGICAL,,,,,98.44921875,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,0e3c96db9b48728545fe20101a013a2e8348f7a038687aa787b921451e613f70,14102,timeout,,[],False,1.0223710000136634,4
120,HardwareEfficient,hardware_eff_6,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999996,5644fee5bd8328c655b27bf4202f33cb49d6ff723364d466a3a1421f12c14466,RANDOM_TOPOLOGICAL,82.0,0.0020046234130859375,82.0,7b203993d0628f64463e375119e50757a5130c9ec1580222bcd55c4dfc0f806c,143.015625,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,7c2c489fe4c036988337ec1c3276a8965b4aed56f23eea2a4fd0e68989356274,14103,success,False,"[{'cz_conversions': 0, 'gate_count': 34, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.0179671999940183,4
10,HaarRandom,haar_4,0.4366812227074246,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999979,06a9d110c02d1aaba25d743baf96461b3dd1bb878757e9b6610aa31e5bd58915,RANDOM_TOPOLOGICAL,684.0,0.04647016525268555,687.0,0b3923e16ee702a3544e6696bc67658ab26d883af63f5d15adad84b3f9367d0d,143.44921875,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,45d46846d9afccee46bc4f4d0907e19b6edaa8ccf0a5057d77e7ad6e91e63a79,14104,success,False,"[{'cz_conversions': 0, 'gate_count': 272, 'h_reorders': 3, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 41, 'phase_merges': 3, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 272, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.282964300000458,64
120,Adder,adder_6,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,1.0,84fde07bd40be8d7a95d24cc510e9db8ab0d019aaad3c30a43907f561b19ebb6,WCL,120.0,0.0,120.0,64bbec6cae75579d42c0661f9c17a5decd9058eb5aaa8f1c32a5f84f198a48dc,142.96484375,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,9fe35523a7e013d4a7566f626fef90f4b373e26ab1f48209b2e54d6b3d75a473,14105,success,False,"[{'cz_conversions': 0, 'gate_count': 12, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.1203715999872657,64
120,Oracle,bv_6,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999962,dbf410d1e5693402b537af90e7218374f0c429041426b90bd4d34500d64685d5,LBL,47.0,0.0,47.0,56319d26861bcf888c09b10c8665ab72da5fbc73f7eb3ec51186ee1b305a452a,142.80859375,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,0edb9503e5fa290de8354030f14f3d11485684d6843b077645abf1a925f326e6,14106,success,True,"[{'cz_conversions': 0, 'gate_count': 19, 'h_reorders': 7, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.052986599999713,4
30,Adder,adder_8,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,1.0,2164019ee5e79f18f2d1ccc22ecf54065aa0ae6d801bbde583c7eea6b58de838,RANDOM_TOPOLOGICAL,180.0,0.0,180.0,5a05ce9cb6f677f59c833052aa4519810e7be67eddcd31ead9519541afd7ba15,162.5703125,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,6f3b816bf87d47751f4f7583301df93a11211bd35994f3788f5b2b6219f0863b,14107,success,False,"[{'cz_conversions': 0, 'gate_count': 18, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.9234407999902032,64
30,HaarRandom,haar_4,0.29112081513827937,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999938,5f481c17ba4296b0a33c041b7470ec4748e61766c334712778a0ff41f81805da,RANDOM_TOPOLOGICAL,685.0,0.03899431228637695,687.0,5ef9fe4dbcdcdb9dea31a6c8fe22e8cb9728dbb54eeb1d9325f35b8d3b820290,143.44921875,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,9b4b519a380553d42f185d86081a26748ef46ef437f0aa5850e6306f76603845,14108,success,False,"[{'cz_conversions': 0, 'gate_count': 273, 'h_reorders': 4, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 26, 'phase_merges': 2, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 273, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.1263347000058275,16
1,UCCSD_inspired,uccsd_4,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,7b3522676d252291940c2a9e9f17d81dfc1a5077c6b697e15563a3447cfc72ab,WCL,,,,,95.89453125,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,761dd76e04fee5403c202ce0f0030cc867af32e7868fb6bb2d76a814511e4240,14109,timeout,,[],False,1.027027400006773,64
10,HaarRandom,haar_4,0.29112081513827937,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999946,38fb79c22e616a17ca079d6ac91f1593bb639b1c9cdc24b819719a203860bb1c,RANDOM_TOPOLOGICAL,685.0,0.03296375274658203,687.0,ccfab106e45936fb3b28c7cff062f17c76e3464a6291299fde4258018c64e55d,143.12109375,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,a0bb6eadd509579f087496a2c5cfe8f2195d8749ca86313a14c2a405d7849f18,14110,success,True,"[{'cz_conversions': 0, 'gate_count': 273, 'h_reorders': 9, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 25, 'phase_merges': 2, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 273, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.12272440000379,16
120,HardwareEfficient,hardware_eff_4,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,1.0,1f7ce6e1ac59964310bdbd87991235d720efcce0cd2bcfa26c140ef95e59e2e8,RANDOM_TOPOLOGICAL,54.0,0.0020186901092529297,54.0,718f26317adb37a609d388cdf8c3eacf79053cc0b3d43266c25853a4a501995a,143.07421875,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,85295d9e0db04c742ece7b1d13e8a3832dab10f5affde3e653e572de25725999,14111,success,True,"[{'cz_conversions': 0, 'gate_count': 22, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.1639336999942316,64
10,Adder,adder_8,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,1.0,08824540c17b7e5551c4fed38e25fb7c445eb88bc2adf305e2ac828fad4d56a8,RANDOM_TOPOLOGICAL,180.0,0.0,180.0,067451e80865078900ade1b72d130c66741a071107127484d44a603523d8689a,162.05859375,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,a60c4600dbc1a33e1ccb5d725f2fd0f99e8fe7b3a951ee3be458a74a569de72f,14112,success,False,"[{'cz_conversions': 0, 'gate_count': 18, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.8484546999970917,64
1,Grover,grover_8,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,50b8786b19b903fee03c7d549eeadd02f826e61a98ec20ccfe13816a21e87930,WCL,,,,,98.984375,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,360a921fa84d58a576c583f7c31c314bcbac358ceff34c3fea5962721f6c8a96,14113,timeout,,[],False,1.0227029000088805,64
30,QAOA,qaoa_line_6,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,1.000000000000003,edd5a22e6ec1e0d26a85c6c718e1e94836f192ceab2dbfb5f4d8a6786339dd0d,WCL,160.0,0.0,160.0,edd5a22e6ec1e0d26a85c6c718e1e94836f192ceab2dbfb5f4d8a6786339dd0d,142.828125,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,9b539e23512ecf4cd64d00f3b32f8a002ba193a8719a875435a599f2eac326dd,14114,success,False,"[{'cz_conversions': 0, 'gate_count': 48, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.020197799996822,16
10,HardwareEfficient,hardware_eff_4,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999998,b2b8ea4ed9aecdcfd921ea28cb16d178c46018000c9dec2eead95b2c37123b51,WCL,54.0,0.0,54.0,9ad16c289608bb0eb60bf7e5c11d03936e73b08e63750ff99e519b39cc7995b0,143.01953125,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,a3f5ee7225d65a2c40f2c4b3a7ae8d7e4ef63845ed851e3d0782116c76bdea30,14115,success,True,"[{'cz_conversions': 0, 'gate_count': 22, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.0836225999955786,4
30,QuantumWalk,qwalk_3,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999925,0beefbe297b32dc9ec283501ebd271f6102e615e89859d51183e5d935cb94f45,RANDOM_TOPOLOGICAL,368.0,0.01226353645324707,368.0,8d50b4a88428869a6fa618c0705272982d7e280a5747d18752b21e50014e2ca7,143.3515625,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,51ee83d97009300f6387b6b0964ba9862bd65d1a40e69f249f50128dbaf3a461,14116,success,True,"[{'cz_conversions': 0, 'gate_count': 226, 'h_reorders': 5, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.1807058000122197,4
120,HardwareEfficient,hardware_eff_8,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,1.0000000000000027,e531af1f8b94fffea8b8bce63a1597bd0985b332e393c62efb10770617f93294,WCL,110.0,0.015412330627441406,110.0,e0508d53408e06394a9910a6ee09c2f33ffb0b3a0fd1e3682b8f436ce8eb9889,142.77734375,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,d9634eb82f3a254c2ff5fa15097ec354bcf135db28df9d18912e2da3ce7ff8aa,14117,success,False,"[{'cz_conversions': 0, 'gate_count': 46, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.128799300000537,16
1,Adder,adder_8,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,e0b3e1cffafcde6de2affb92f841e127bb661b6483670899f818b5dc9fe9021e,RANDOM_TOPOLOGICAL,,,,,97.26171875,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,c3306fe005cdbd2358001a0ab14cb03b4dc203b44c035374f8638756cc01a422,14118,timeout,,[],False,1.0263816000078805,4
1,RandomClifford,clifford_4,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,6a3bfdb78a913f36bec2d7b63d723fb999cfb365f557915f888a35b62c45de5f,RANDOM_TOPOLOGICAL,,,,,98.5234375,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,17949d52c7db78cbcb2707d90ba6b57bf047aa105faaf669f494a5017e12f939,14119,timeout,,[],False,1.0297449000063352,64
